customer_id,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,total_quantity,total_spent,avg_quantity,avg_spent,var_quantity,var_spent,number_of_orders,age,type_of_client
188011825,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,614,2454.30,2.6930,10.764474,4.80047706986765,117.78030103878113,228,44,Wholesaler
190933114,Exec-managerial,Private,HS-grad,9,Never-married,Own-child,Black,United-States,408,854.45,2.9565,6.191667,3.592312539382483,19.40809504830919,138,31,NULL
191626164,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,261,627.15,2.8370,6.816848,6.0929820415878995,58.63580636814741,92,37,Wholesaler
192242397,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,863,1149.98,6.6385,8.846000,1814.3231360946747,1562.734436307692,130,48,NULL
192273980,Prof-specialty,Self-emp-not-inc,Prof-school,15,Divorced,Unmarried,White,United-States,39,80.79,2.4375,5.049375,2.12109375,28.757305859375,16,42,NULL
192533002,Other-service,Private,7th-8th,4,Separated,Not-in-family,White,United-States,90,409.19,2.0930,9.516047,6.084369929691726,274.4595820443483,43,47,NULL
193161271,Tech-support,Private,HS-grad,9,Never-married,Own-child,White,United-States,274,437.23,2.5370,4.048426,2.2856652949245544,19.162507707475985,108,25,NULL
193909537,Handlers-cleaners,Private,Some-college,10,Never-married,Not-in-family,White,United-States,99,224.48,3.0000,6.802424,8.121212121212121,55.026285032139604,33,21,NULL
197811965,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,392,947.71,2.6849,6.491164,2.8322386939388244,35.73877330174518,146,30,NULL
198355532,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,United-States,410,1012.99,3.1783,7.852636,8.983714920978306,128.19064421609272,129,22,Wholesaler
199125172,Other-service,Private,Bachelors,13,Never-married,Own-child,White,United-States,408,964.71,2.5660,6.067358,4.358846564613743,25.158883588465642,159,25,Wholesaler
199427162,Craft-repair,Federal-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,74,329.80,2.5517,11.372414,1.6956004756242566,36.32699762187872,29,59,NULL
200059908,Machine-op-inspct,Private,11th,7,Divorced,Unmarried,White,United-States,98,341.84,3.7692,13.147692,4.485207100591715,212.50393313609464,26,27,NULL
203073790,Other-service,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,478,2067.39,2.7953,12.090000,3.332375773742346,148.91479766081866,171,19,NULL
206030936,Sales,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,10,20.67,1.4286,2.952857,0.2448979591836735,3.6197632653061222,7,35,NULL
206332116,Craft-repair,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,4,34.00,4.0000,34.000000,0,0,1,43,NULL
206429624,Exec-managerial,Private,Prof-school,15,Married-civ-spouse,Wife,White,Japan,327,1129.31,3.3711,11.642371,6.625146136677648,101.84502427463063,97,41,Wholesaler
207733513,Protective-serv,State-gov,Some-college,10,Divorced,Unmarried,White,United-States,52,264.86,3.4667,17.657333,8.515555555555556,53.97684622222223,15,33,NULL
207817228,Exec-managerial,Self-emp-inc,Doctorate,16,Married-civ-spouse,Husband,White,United-States,266,1077.42,3.4103,13.813077,6.908612754766602,423.43593668639045,78,70,Wholesaler
208239158,Tech-support,Private,Assoc-acdm,12,Divorced,Not-in-family,White,United-States,42,50.37,2.6250,3.148125,3.484375000000001,7.418302734375,16,31,Wholesaler
214531306,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,190,642.99,3.5849,12.131887,6.3937344250623,65.88173983624065,53,44,NULL
215310543,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,49,76.91,2.5789,4.047895,6.770083102493074,51.36409030470914,19,50,NULL
219174264,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Husband,Black,Jamaica,222,549.19,4.1111,10.170185,14.1358024691358,315.22675737311397,54,37,NULL
219365622,Machine-op-inspct,Private,HS-grad,9,Divorced,Own-child,White,United-States,-1,-4.50,-1.0000,-4.500000,0,0,1,35,NULL
222305958,Other-service,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,196,255.59,3.0625,3.993594,150.30859375,33.457798022460935,64,19,NULL
222645315,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Vietnam,1326,572.80,265.2000,114.560000,105351.36000000002,23776.60672,5,30,Wholesaler
224265332,Transport-moving,Private,Bachelors,13,Never-married,Own-child,White,United-States,61,280.26,3.2105,14.750526,4.376731301939057,152.34717340720223,19,26,NULL
224786347,Machine-op-inspct,Private,HS-grad,9,Divorced,Not-in-family,Black,United-States,543,-514.48,5.4848,-5.196768,4341.259871441692,11631.971157228854,99,42,Wholesaler
224921678,Other-service,Private,HS-grad,9,Never-married,Own-child,White,United-States,-2,-29.90,-2.0000,-29.900000,0,0,1,22,NULL
224927994,Priv-house-serv,Private,Some-college,10,Never-married,Not-in-family,White,Hungary,148,419.22,3.2889,9.316000,5.58320987654321,132.72010400000002,45,26,Wholesaler
224950179,Exec-managerial,Local-gov,HS-grad,9,Divorced,Own-child,White,United-States,-36,-153.00,-36.0000,-153.000000,0,0,1,42,NULL
225518774,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,252,723.33,2.9647,8.509765,6.598754325259517,74.64344700346021,85,37,Personal
225984303,Sales,Private,HS-grad,9,Never-married,Other-relative,White,United-States,240,892.38,3.3333,12.394167,6.388888888888888,152.56039652777778,72,32,NULL
226946225,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,1297,2754.16,4.2386,9.000523,12.776421461830909,90.1577840403264,306,27,NULL
233129037,Other-service,Local-gov,HS-grad,9,Widowed,Unmarried,Amer-Indian-Eskimo,United-States,13,4576.20,4.3333,1525.400000,5.555555555555556,2876268.6199999996,3,80,NULL
233238645,Prof-specialty,Private,11th,7,Never-married,Own-child,White,United-States,2019,343.23,1009.5000,171.615000,516242.25,14919.401025000001,2,18,NULL
234628058,Machine-op-inspct,Private,HS-grad,9,Separated,Not-in-family,White,United-States,1300,2731.55,2.3132,4.860409,3.791605982700319,47.09819004603535,562,44,Wholesaler
235066229,Adm-clerical,Private,Assoc-voc,11,Divorced,Not-in-family,White,United-States,337,814.09,4.0119,9.691548,119.46414399092971,106.83136784297055,84,46,NULL
235729040,Sales,Private,Masters,14,Married-civ-spouse,Husband,White,United-States,648,784.86,27.0000,32.702500,4475.833333333334,4877.706652083333,24,35,Wholesaler
238128876,Farming-fishing,Private,Preschool,1,Never-married,Not-in-family,White,Mexico,558,1263.45,6.5647,14.864118,21.11640138408305,112.14171128027682,85,24,NULL
238319928,Adm-clerical,Private,Some-college,10,Never-married,Unmarried,Black,United-States,223,525.14,1.8430,4.340000,1.7852605696332213,13.735532231404958,121,28,NULL
239468168,Exec-managerial,Private,Assoc-acdm,12,Divorced,Unmarried,Black,Jamaica,12761,16927.70,3.0779,4.082899,289.013467493413,1222.6891344794667,4146,39,Wholesaler
239520154,Craft-repair,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Husband,White,United-States,39,108.53,1.3448,3.742414,0.22592152199762192,14.819714863258026,29,35,NULL
240306643,Other-service,Private,Some-college,10,Never-married,Own-child,White,United-States,475,1285.12,6.4189,17.366486,12.027209642074501,77.32408495252008,74,19,Wholesaler
240648493,Handlers-cleaners,Private,11th,7,Married-civ-spouse,Own-child,White,United-States,126,280.88,2.0656,4.604590,1.8645525396398814,29.285382209083583,61,29,NULL
240843979,Sales,Private,Some-college,10,Never-married,Own-child,White,United-States,404,524.51,6.3125,8.195469,475.71484375000006,180.05004040527345,64,19,NULL
240997877,Craft-repair,Self-emp-inc,7th-8th,4,Married-civ-spouse,Husband,White,United-States,32,69.75,6.4000,13.950000,9.84,45.108000000000004,5,67,NULL
242324801,Other-service,Private,Some-college,10,Never-married,Own-child,White,United-States,91,208.22,2.9355,6.716774,1.9313215400624353,23.330170239334027,31,21,NULL
242380993,Adm-clerical,Private,Assoc-voc,11,Never-married,Own-child,White,United-States,689,2791.99,3.6073,14.617749,7.065705435706258,270.5909650886763,191,23,Wholesaler
243080219,Sales,Private,Masters,14,Married-civ-spouse,Husband,White,France,390,1522.86,3.0469,11.897344,6.450927734375,110.97730231933592,128,28,Wholesaler
245666860,Craft-repair,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,Black,Jamaica,6,29.70,6.0000,29.700000,0,0,1,42,NULL
246850940,Prof-specialty,State-gov,Masters,14,Married-civ-spouse,Husband,White,United-States,238,723.19,2.1441,6.515225,3.8350783215648083,96.66763576008441,111,37,NULL
247913257,Protective-serv,State-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,10,56.30,3.3333,18.766667,4.222222222222222,263.0505555555556,3,48,NULL
248525912,Tech-support,State-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,974,1284.80,3.3702,4.445675,6.357730391159109,20.340452918427705,289,52,NULL
248626175,Craft-repair,Self-emp-not-inc,11th,7,Married-civ-spouse,Husband,White,United-States,34,60.80,1.7895,3.200000,1.3240997229916895,8.786031578947368,19,59,NULL
249106885,Unknown,Unknown,HS-grad,9,Divorced,Unmarried,White,United-States,790,1579.95,4.7590,9.517771,128.15880389025986,98.31804985121212,166,64,Personal
250334220,Adm-clerical,Private,Some-college,10,Never-married,Unmarried,Black,United-States,103,173.82,1.9074,3.218889,1.7506858710562412,5.826261728395063,54,28,NULL
250399993,Prof-specialty,Local-gov,Masters,14,Divorced,Unmarried,White,United-States,239,1567.31,7.0294,46.097353,14.85207612456747,756.1618547577856,34,41,Wholesaler
250970174,Adm-clerical,Federal-gov,Some-college,10,Divorced,Unmarried,Black,United-States,48,175.04,1.7778,6.482963,13.654320987654321,162.78273936899862,27,44,NULL
252317650,Sales,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,37,131.13,2.6429,9.366429,5.086734693877551,140.4763658163265,14,34,NULL
252428298,Machine-op-inspct,Private,HS-grad,9,Divorced,Unmarried,White,United-States,18,74.28,2.2500,9.285000,0.4375,237.23845,8,30,NULL
252472711,Prof-specialty,Private,Doctorate,16,Never-married,Not-in-family,White,United-States,92,145.54,2.4211,3.830000,4.138504155124654,10.219921052631584,38,35,NULL
252490616,Exec-managerial,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,United-States,470,1378.81,3.2639,9.575069,7.541473765432098,81.80943749517745,144,42,NULL
254529004,Craft-repair,Self-emp-not-inc,HS-grad,9,Never-married,Not-in-family,White,United-States,5,20.75,5.0000,20.750000,0,0,1,34,NULL
254710297,Prof-specialty,Private,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander,Taiwan,47,247.15,1.6207,8.522414,0.8561236623067777,92.10414934601667,29,25,Personal
256145370,Exec-managerial,Local-gov,Assoc-voc,11,Divorced,Not-in-family,White,United-States,207,544.63,5.9143,15.560857,12.706938775510203,88.09794497959184,35,43,NULL
257705046,Exec-managerial,Federal-gov,Masters,14,Married-civ-spouse,Husband,White,United-States,623,991.23,5.3248,8.472051,10.253488202206151,58.21253596318211,117,55,Wholesaler
258627611,Exec-managerial,State-gov,Bachelors,13,Married-civ-spouse,Husband,White,United-States,94,240.15,3.3571,8.576786,7.086734693877552,64.24735038265307,28,47,NULL
258892857,Farming-fishing,Private,11th,7,Divorced,Not-in-family,White,United-States,57369,75969.34,76.3901,101.157577,13805.180675211572,31985.013716097623,751,38,NULL
259406770,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,115,346.17,2.0175,6.073158,2.4733764235149285,17.789747922437677,57,59,NULL
264508062,Prof-specialty,Local-gov,Bachelors,13,Divorced,Unmarried,White,United-States,409,1289.17,2.5563,8.057313,4.4343359375,76.89191715234378,160,36,Wholesaler
264730999,Unknown,Unknown,Some-college,10,Never-married,Own-child,Black,United-States,152,292.41,3.8000,7.310250,11.51,37.76204743750001,40,20,NULL
268494410,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,32,70.79,3.5556,7.865556,10.246913580246915,78.10215802469136,9,29,NULL
271078691,Handlers-cleaners,Private,Some-college,10,Never-married,Not-in-family,White,United-States,82,198.12,3.1538,7.620000,8.284023668639051,80.94129999999998,26,23,Wholesaler
272674695,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,261,731.43,2.9659,8.311705,12.532928719008266,106.94476413997936,88,22,NULL
272934191,Machine-op-inspct,Private,Some-college,10,Divorced,Not-in-family,White,United-States,20,98.60,5.0000,24.650000,3,626.4075,4,41,NULL
273136312,Adm-clerical,Private,Masters,14,Never-married,Not-in-family,White,United-States,768,2053.27,3.5721,9.550093,5.584337479718763,48.44628464250948,215,58,NULL
273144359,Adm-clerical,Private,HS-grad,9,Never-married,Unmarried,Black,United-States,1528,3241.12,3.2442,6.881359,146.60492875527962,82.1918953935476,471,52,NULL
274311156,Other-service,Private,11th,7,Separated,Unmarried,Black,United-States,144,331.22,4.1143,9.463429,7.186938775510206,63.63882253061225,35,45,NULL
275258507,Transport-moving,Self-emp-not-inc,Bachelors,13,Divorced,Not-in-family,White,United-States,83,254.05,2.7667,8.468333,9.178888888888887,73.78708055555556,30,54,NULL
275666407,Other-service,Private,Some-college,10,Divorced,Not-in-family,White,United-States,174,91.28,13.3846,7.021538,1424.3905325443786,157.2117976331361,13,61,Wholesaler
275855146,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,United-States,50,177.10,4.1667,14.758333,6.472222222222222,143.1157638888889,12,20,NULL
277522817,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,305,1351.40,3.0198,13.380198,5.484756396431724,80.21920194098618,101,39,NULL
278048938,Craft-repair,Self-emp-not-inc,1st-4th,2,Divorced,Not-in-family,White,United-States,10,29.63,1.0000,2.963000,0,1.0881210000000001,10,71,NULL
278837589,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,Italy,152,71.35,8.0000,3.755263,477.57894736842104,20.146151246537396,19,44,NULL
279768592,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,1245,1741.09,3.8785,5.423956,6.7547092904766055,15.037240110247375,321,43,NULL
279830323,Tech-support,Local-gov,Bachelors,13,Never-married,Own-child,White,United-States,156,442.49,3.7143,10.535476,7.727891156462585,70.2228819160998,42,26,NULL
279933243,Exec-managerial,Private,Doctorate,16,Married-civ-spouse,Husband,White,United-States,145,613.10,6.3043,26.656522,9.863894139886577,416.54550094517975,23,52,NULL
280483245,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,Mexico,39,82.19,3.5455,7.471818,4.975206611570249,36.231323966942156,11,38,NULL
280532134,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,473,1032.28,3.9748,8.674622,11.503566132335289,71.85449880658145,119,73,NULL
283193742,Other-service,Local-gov,7th-8th,4,Widowed,Not-in-family,White,United-States,918,3342.55,3.4000,12.379815,7.328888888888888,358.8670677434845,270,66,NULL
285119469,Handlers-cleaners,Private,11th,7,Never-married,Own-child,White,United-States,136,420.90,3.1628,9.788372,5.3455922120064905,96.65355316387237,43,19,NULL
285252071,Transport-moving,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,145,262.51,3.3721,6.104884,3.5359653866955103,27.2779645213629,43,51,NULL
285670333,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,United-States,1245,1328.50,5.9005,6.296209,284.9427011971879,67.39005481907412,211,20,NULL
286062019,Handlers-cleaners,Private,7th-8th,4,Married-civ-spouse,Husband,White,Mexico,34,73.10,3.7778,8.122222,11.061728395061728,88.86915061728396,9,33,NULL
286874107,Protective-serv,Private,Assoc-acdm,12,Never-married,Own-child,White,United-States,495,1135.06,4.3043,9.870087,7.481285444234406,44.55266520982989,115,22,NULL
287068202,Machine-op-inspct,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,182,1570.00,1.1895,10.261438,299.31701482335853,341.00098355333415,153,45,Wholesaler
287914263,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,25,42.76,3.5714,6.108571,6.244897959183673,95.77735510204083,7,24,NULL
288238336,Adm-clerical,Self-emp-not-inc,11th,7,Never-married,Own-child,White,United-States,206,614.64,3.2698,9.756190,5.466868228772989,67.05577278911565,63,20,NULL
289196797,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,United-States,33,38.03,1.5714,1.810952,1.4829931972789114,6.081875283446713,21,25,NULL
289422099,Other-service,Private,Some-college,10,Divorced,Unmarried,White,United-States,47,22.29,3.3571,1.592143,5.086734693877552,3.6195882653061218,14,36,NULL
290501207,Sales,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,62,164.10,2.6957,7.134783,7.342155009451795,41.114146691871454,23,33,NULL
291490703,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,141,255.84,1.9583,3.553333,2.2621527777777777,7.396408333333334,72,42,NULL
296364845,Exec-managerial,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,United-States,11,36.15,2.2000,7.230000,3.7600000000000002,48.468599999999995,5,70,NULL
296741958,Other-service,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,192,468.79,3.2000,7.813167,4.526666666666666,73.45073830555556,60,27,NULL
297470130,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,Black,United-States,4209,5196.00,601.2857,742.285714,378133.3469387755,1434596.1725387755,7,27,NULL
299191709,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Vietnam,309,630.72,2.8091,5.733818,9.863553719008264,62.70711087603306,110,45,NULL
